fold_scope,target,model,window_rule,horizon,n_scored,n_total,n_missing_actual,n_missing_pred,n_zero_actual_excluded_from_mape,MAE,RMSE,MAPE,sMAPE,MASE,ME_bias,n_excluded_interpolated_actual,n_folds,n_gap_contaminated_folds
common_support,Children in HHS Care,naive,full,7,55,55,0,0,0,379.96363636363634,542.3940533329151,6.0737618662194,5.845467880686839,1.2331365960524454,164.0,0,55,3
common_support,Children in HHS Care,naive,full,14,60,60,0,0,0,606.25,865.620153416035,10.56373411941298,9.729360391610966,1.974917249656912,229.11666666666667,0,60,2
common_support,Children in HHS Care,random_forest,capped,1,63,63,0,0,0,295.0184494907781,435.5659156194035,4.79877486634575,4.6712669532732605,0.9446799416921688,9.990519650640968,0,63,3
common_support,Children in HHS Care,random_forest,capped,7,55,55,0,0,0,658.2447048573447,881.7372069053889,11.882464400464311,10.822823394895474,2.126099564833837,307.9719553008032,0,55,3
common_support,Children in HHS Care,random_forest,capped,14,60,60,0,0,0,1036.213602914008,1380.6945680440083,19.107317864044745,16.535140737942736,3.320236562539149,390.6618467537231,0,60,2
common_support,Children in HHS Care,random_forest,full,1,63,63,0,0,0,302.8891722374078,439.8804562218013,5.193783428896168,5.0208841414303,0.9765499123827132,22.97129610418384,0,63,3
common_support,Children in HHS Care,random_forest,full,7,55,55,0,0,0,668.6790244952095,885.6787629072977,12.41175391029705,11.271161172485176,2.168274202424964,323.12017065947293,0,55,3
common_support,Children in HHS Care,random_forest,full,14,60,60,0,0,0,1044.750281810996,1382.4035078285535,19.519334506262705,16.89623803956397,3.354109395701037,399.2401444974231,0,60,2
common_support,Children in HHS Care,sarima,capped,1,63,63,0,0,0,44.84928150844276,63.59331589993341,0.6516641715518732,0.6529482948298316,0.1470753665003666,-18.91298833224135,0,63,3
common_support,Children in HHS Care,sarima,capped,7,55,55,0,0,0,306.2304963515493,427.0334816055483,4.730714698813294,4.736007618042187,1.0075453917708903,-29.751036235484417,0,55,3
common_support,Children in HHS Care,sarima,capped,14,60,60,0,0,0,554.8022213439326,786.0191544743172,10.02773830122482,9.843832539401909,1.8092747167923808,81.20194311498287,0,60,2
common_support,Children in HHS Care,sarima,full,1,63,63,0,0,0,44.93816446768312,63.58431802390166,0.6558644019414863,0.6571388167087933,0.1473732781211593,-18.79507399642168,0,63,3
common_support,Children in HHS Care,sarima,full,7,55,55,0,0,0,306.3609896952096,427.0554417474502,4.738407027388684,4.744225016322732,1.0079848322965157,-31.17356562313937,0,55,3
common_support,Children in HHS Care,sarima,full,14,60,60,0,0,0,561.5745632773585,787.0793120511354,10.327091743509785,10.15376041832519,1.835122546645553,76.42346147585548,0,60,2
common_support,Children in HHS Care,seasonal_naive,capped,1,63,63,0,0,0,241.57142857142856,368.8465719656259,3.691098352449846,3.606754809232487,0.7753772058106121,24.49206349206349,0,63,3
common_support,Children in HHS Care,seasonal_naive,capped,7,55,55,0,0,0,468.2363636363637,672.2608395285541,7.85962348488628,7.482247060267324,1.5207211722490654,110.41818181818182,0,55,3
common_support,Children in HHS Care,seasonal_naive,capped,14,60,60,0,0,0,625.2666666666667,883.9415516122469,10.77465628258532,9.980245721487108,2.0309457337573016,191.1,0,60,2
common_support,Children in HHS Care,seasonal_naive,full,1,63,63,0,0,0,241.57142857142856,368.8465719656259,3.691098352449846,3.606754809232487,0.7753772058106121,24.49206349206349,0,63,3
common_support,Children in HHS Care,seasonal_naive,full,7,55,55,0,0,0,468.2363636363637,672.2608395285541,7.85962348488628,7.482247060267324,1.5207211722490654,110.41818181818182,0,55,3
common_support,Children in HHS Care,seasonal_naive,full,14,60,60,0,0,0,625.2666666666667,883.9415516122469,10.77465628258532,9.980245721487108,2.0309457337573016,191.1,0,60,2
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,capped,1,15,15,0,0,0,3.638071326199112,6.0620401728543225,22.546744332570945,23.33598618551377,0.1075999467050191,-1.4031268417322096,0,15,3
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,capped,7,14,14,0,0,0,7.79164184253115,10.866493674160774,86.77114859547011,51.87553584539179,0.2320565640206433,0.0630172255735706,0,15,3
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,capped,14,14,14,0,0,0,8.158899015844849,10.443272636265936,101.88745001859378,71.07210111858552,0.244452748799355,3.676684141512037,0,15,3
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,full,1,15,15,0,0,0,3.7726785145145927,6.015849537534568,23.900981696280283,24.681088160468256,0.1113149320302576,-1.2472774237840156,0,15,3
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,full,7,14,14,0,0,0,7.527105926859283,10.950765714124088,84.32509457105313,49.22983962914915,0.2241080081420919,-0.154261253786023,0,15,3
post_cutoff_origins,Children discharged from HHS Care,exponential_smoothing,full,14,14,14,0,0,0,7.581186811974608,9.77151475582644,101.79001422150048,63.708877676991214,0.226828551545137,4.281931181304188,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,capped,1,15,15,0,0,0,5.061834003696108,7.650158100215858,45.90834558381056,31.436183891185166,0.1482598827379041,2.8783383096298096,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,capped,7,14,14,0,0,0,13.419422271382096,19.885863167503995,147.78961884319148,68.15826059155063,0.3929587063897207,3.144508787844159,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,capped,14,14,14,0,0,0,7.784250022202275,13.642781241483528,104.1240226564265,50.34652955968372,0.2254143293787905,5.881359464439752,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,full,1,15,15,0,0,0,4.587017088043959,7.048967117746685,41.49914995590983,30.80001868291446,0.1334460317120625,1.056317162223869,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,full,7,14,14,0,0,0,12.829263188659652,19.241210112678367,146.07458616162182,64.97463042383197,0.3735760976464087,3.055088796852825,0,15,3
post_cutoff_origins,Children discharged from HHS Care,gradient_boosting,full,14,14,14,0,0,0,9.104790050259025,14.209263425905768,121.53825098307058,60.73802493042349,0.2667461833561256,7.39991381633611,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,capped,1,15,15,0,0,0,4.246031746031746,7.956445591784466,28.471455966756725,23.907375204879585,0.1221099719156573,1.026984126984127,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,capped,7,14,14,0,0,0,7.852040816326531,10.399703389032354,87.54416249882857,51.72246886820483,0.2354743083658412,-0.7976190476190474,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,capped,14,14,14,0,0,0,7.384353741496599,10.162706934911483,104.2675631329136,55.84392583549801,0.2193049673972897,6.302721088435375,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,full,1,15,15,0,0,0,4.246031746031746,7.956445591784466,28.471455966756725,23.907375204879585,0.1221099719156573,1.026984126984127,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,full,7,14,14,0,0,0,7.852040816326531,10.399703389032354,87.54416249882857,51.72246886820483,0.2354743083658412,-0.7976190476190474,0,15,3
post_cutoff_origins,Children discharged from HHS Care,moving_average,full,14,14,14,0,0,0,7.384353741496599,10.162706934911483,104.2675631329136,55.84392583549801,0.2193049673972897,6.302721088435375,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,capped,1,15,15,0,0,0,4.133333333333334,5.378971401051816,46.45453912559176,36.24152253922075,0.1213038668816917,-1.0666666666666669,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,capped,7,14,14,0,0,0,9.357142857142858,12.78112447545766,88.17750108578282,62.30065228522451,0.2772171565313447,-2.642857142857143,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,capped,14,14,14,0,0,0,8.285714285714286,10.212037714663724,121.4680074928522,68.7346811207744,0.2467862763722596,3.857142857142857,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,full,1,15,15,0,0,0,4.133333333333334,5.378971401051816,46.45453912559176,36.24152253922075,0.1213038668816917,-1.0666666666666669,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,full,7,14,14,0,0,0,9.357142857142858,12.78112447545766,88.17750108578282,62.30065228522451,0.2772171565313447,-2.642857142857143,0,15,3
post_cutoff_origins,Children discharged from HHS Care,naive,full,14,14,14,0,0,0,8.285714285714286,10.212037714663724,121.4680074928522,68.7346811207744,0.2467862763722596,3.857142857142857,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,capped,1,15,15,0,0,0,7.152494973686919,17.747281859742305,53.07811549707316,30.8657714983338,0.2029758308702455,5.175928939568146,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,capped,7,14,14,0,0,0,11.838771160360904,17.944153854613496,127.2564930099294,59.772934929682656,0.3469621323737631,1.5712251108339512,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,capped,14,14,14,0,0,0,11.033899720980129,19.989477558854897,124.28906533777476,61.97686553576906,0.3165603936210135,9.0507339331748,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,full,1,15,15,0,0,0,9.945262756929374,18.98391621780545,77.80790106147745,44.51477240139332,0.2918076872871665,8.115693099023547,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,full,7,14,14,0,0,0,11.3460482423132,17.474281895564832,125.26083929414187,54.30898349684176,0.3311389869453939,4.132303415739122,0,15,3
post_cutoff_origins,Children discharged from HHS Care,random_forest,full,14,14,14,0,0,0,13.71989328898012,21.67991108986524,163.540778011485,72.2751366365508,0.403175426056476,12.40423697064164,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,capped,1,15,15,0,0,0,5.898743268265786,7.825042594389729,43.06814451029674,57.18620583808838,0.1729979712711413,-2.449110493891866,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,capped,7,14,14,0,0,0,11.432702402954076,13.521889118274595,100.87766026701864,92.74584817254802,0.3452055378594589,-1.3193337913671854,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,capped,14,14,14,0,0,0,18.59988046525692,20.452151201749967,276.3101088129585,175.405596049836,0.5543532579514433,-15.339499584839064,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,full,1,15,15,0,0,0,4.776718740345817,7.401982283510601,35.44147138837472,49.57646197841356,0.1374873871848786,-2.5994282239849675,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,full,7,14,14,0,0,0,9.56925619975537,11.552698722770817,86.49213740091514,74.52763865504008,0.286286122086295,-0.8316740211365221,0,15,3
post_cutoff_origins,Children discharged from HHS Care,sarima,full,14,14,14,0,0,0,14.400302408230743,17.43549791927589,226.3788424194085,141.5394450064349,0.4215748069973871,-12.423236260733574,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,capped,1,14,15,0,1,0,6.642857142857143,13.614593011072452,41.03974085647018,31.12258228854868,0.1906653492867912,2.7857142857142856,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,capped,7,13,14,0,1,0,9.692307692307692,15.372302765288364,99.15351442828224,55.03687486195872,0.282069120834979,5.846153846153846,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,capped,14,12,14,0,2,0,5.333333333333333,7.05927286151579,64.13532321141017,57.85745293291732,0.1565149827286233,-1.0,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,full,1,14,15,0,1,0,6.642857142857143,13.614593011072452,41.03974085647018,31.12258228854868,0.1906653492867912,2.7857142857142856,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,full,7,13,14,0,1,0,9.692307692307692,15.372302765288364,99.15351442828224,55.03687486195872,0.282069120834979,5.846153846153846,0,15,3
post_cutoff_origins,Children discharged from HHS Care,seasonal_naive,full,14,12,14,0,2,0,5.333333333333333,7.05927286151579,64.13532321141017,57.85745293291732,0.1565149827286233,-1.0,0,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,capped,1,15,15,0,0,0,28.57449164513135,41.62863032860013,1.283938628331896,1.2671619117407389,0.1018107067283375,24.70357792559209,0,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,capped,7,14,14,0,0,0,61.517654992577896,77.76849584884052,2.755129752956409,2.702867863664619,0.224788998664523,42.87992085630616,1,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,capped,14,14,14,0,0,0,108.74263902776782,127.24995056752742,4.925656066390931,4.912441636600449,0.4034433294799124,-6.401820782809231,1,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,full,1,15,15,0,0,0,41.093287800394606,50.8644817462612,1.7972432047910163,1.778203127534751,0.1475640261923445,25.93171833501803,0,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,full,7,14,14,0,0,0,80.05027295849789,99.05231572250958,3.515651770339824,3.428319910375003,0.2930829917618948,69.07406708338299,1,15,3
post_cutoff_origins,Children in HHS Care,exponential_smoothing,full,14,14,14,0,0,0,109.3718571924139,141.34415520855055,4.95027349725557,4.867241544888961,0.4066390588736912,24.434773423844398,1,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,capped,1,15,15,0,0,0,34.16342617749271,51.93863584901269,1.4580393041391442,1.438616891319938,0.1237743436709131,21.94654239282125,0,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,capped,7,14,14,0,0,0,198.29585690693665,312.96548944727766,9.029824127833,8.213252557856759,0.7144684368805349,135.38065004568872,1,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,capped,14,14,14,0,0,0,411.4168089657275,605.4204214051992,18.852748824633107,15.983033195644914,1.4596593358115002,321.59600857030574,1,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,full,1,15,15,0,0,0,39.07746496746869,49.61723252942619,1.730659091522636,1.7112921490516475,0.1437672988794645,24.139112291904517,0,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,full,7,14,14,0,0,0,215.5827567578289,321.74669961220286,9.862006809472057,8.991375213342549,0.7826024179377268,151.20310435375077,1,15,3
post_cutoff_origins,Children in HHS Care,gradient_boosting,full,14,14,14,0,0,0,570.4500621042145,756.7628833052568,25.49095638981688,21.11172197393825,2.0599409017018826,547.0214773004755,1,15,3
post_cutoff_origins,Children in HHS Care,moving_average,capped,1,15,15,0,0,0,42.97142857142856,59.51079476765158,1.8571511195743124,1.836696619378564,0.1556699516492793,16.133333333333304,0,15,3
post_cutoff_origins,Children in HHS Care,moving_average,capped,7,14,14,0,0,0,105.734693877551,133.77412318899877,4.708443651364854,4.582786854061177,0.3845134485816814,43.83673469387752,1,15,3
post_cutoff_origins,Children in HHS Care,moving_average,capped,14,14,14,0,0,0,179.83673469387753,220.54732473775235,8.221336079218776,7.884924190897366,0.6576259823335506,63.36734693877549,1,15,3
post_cutoff_origins,Children in HHS Care,moving_average,full,1,15,15,0,0,0,42.97142857142856,59.51079476765158,1.8571511195743124,1.836696619378564,0.1556699516492793,16.133333333333304,0,15,3
post_cutoff_origins,Children in HHS Care,moving_average,full,7,14,14,0,0,0,105.734693877551,133.77412318899877,4.708443651364854,4.582786854061177,0.3845134485816814,43.83673469387752,1,15,3
post_cutoff_origins,Children in HHS Care,moving_average,full,14,14,14,0,0,0,179.83673469387753,220.54732473775235,8.221336079218776,7.884924190897366,0.6576259823335506,63.36734693877549,1,15,3
post_cutoff_origins,Children in HHS Care,naive,capped,1,15,15,0,0,0,10.133333333333333,13.966626889362608,0.4437287284159218,0.4436693649694077,0.0368926056018609,0.0,0,15,3
post_cutoff_origins,Children in HHS Care,naive,capped,7,14,14,0,0,0,70.21428571428571,86.87388231552352,3.1298911045513225,3.0787112889464754,0.2560976066488186,26.5,1,15,3
post_cutoff_origins,Children in HHS Care,naive,capped,14,14,14,0,0,0,147.64285714285714,176.41043862862213,6.728246624739466,6.530819448245636,0.5418850341320879,43.92857142857143,1,15,3
post_cutoff_origins,Children in HHS Care,naive,full,1,15,15,0,0,0,10.133333333333333,13.966626889362608,0.4437287284159218,0.4436693649694077,0.0368926056018609,0.0,0,15,3
post_cutoff_origins,Children in HHS Care,naive,full,7,14,14,0,0,0,70.21428571428571,86.87388231552352,3.1298911045513225,3.0787112889464754,0.2560976066488186,26.5,1,15,3
post_cutoff_origins,Children in HHS Care,naive,full,14,14,14,0,0,0,147.64285714285714,176.41043862862213,6.728246624739466,6.530819448245636,0.5418850341320879,43.92857142857143,1,15,3
post_cutoff_origins,Children in HHS Care,random_forest,capped,1,15,15,0,0,0,103.19228731137912,171.09752916944603,4.410917963015523,4.217667458439603,0.3699334163884265,50.4194672956996,0,15,3
post_cutoff_origins,Children in HHS Care,random_forest,capped,7,14,14,0,0,0,184.78761634196132,277.9121128341461,8.30905204702562,7.722980963971058,0.668258880311955,111.6042506725324,1,15,3
post_cutoff_origins,Children in HHS Care,random_forest,capped,14,14,14,0,0,0,287.01063545951945,461.7240913255587,13.356676128365908,11.611068397139796,1.0316557079188395,209.54462577396,1,15,3
post_cutoff_origins,Children in HHS Care,random_forest,full,1,15,15,0,0,0,136.2493228472247,212.45797216701183,6.069953925727288,5.686059648699176,0.5037872932887146,104.93872840057892,0,15,3
post_cutoff_origins,Children in HHS Care,random_forest,full,7,14,14,0,0,0,225.7795863478585,323.42390259112165,10.38840369279708,9.484307947359188,0.83394495656281,171.11509672444987,1,15,3
post_cutoff_origins,Children in HHS Care,random_forest,full,14,14,14,0,0,0,323.5964021608955,483.1419493403394,15.122461737871443,13.158628261230795,1.1768249928983658,246.3087589612445,1,15,3
post_cutoff_origins,Children in HHS Care,sarima,capped,1,15,15,0,0,0,11.440269132834844,16.35742639015376,0.5026177208794508,0.5001686452920371,0.0407974515453333,10.17820154507311,0,15,3
post_cutoff_origins,Children in HHS Care,sarima,capped,7,14,14,0,0,0,62.385141836353945,79.88156400403908,2.7695121626550514,2.8153253509454865,0.2231599313322799,-29.92786028469593,1,15,3
post_cutoff_origins,Children in HHS Care,sarima,capped,14,14,14,0,0,0,220.44449961012933,306.9993051252039,9.950880692146596,10.978820460549912,0.7787274400873777,-168.22578493700846,1,15,3
post_cutoff_origins,Children in HHS Care,sarima,full,1,15,15,0,0,0,11.813577561644328,16.20984941497799,0.5202586885158259,0.5177688371836756,0.0420486803526626,10.67344175551572,0,15,3
post_cutoff_origins,Children in HHS Care,sarima,full,7,14,14,0,0,0,62.897794257877095,80.3414476805502,2.7997320249155124,2.84760798704762,0.2248863048258062,-35.5163685933404,1,15,3
post_cutoff_origins,Children in HHS Care,sarima,full,14,14,14,0,0,0,249.46882218195412,318.427381535872,11.233824016225004,12.307082798792552,0.8895038537438286,-188.70499196184025,1,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,capped,1,15,15,0,0,0,56.4,82.51868475280816,2.435149376267646,2.3886420992702493,0.2032526441252752,27.33333333333333,0,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,capped,7,14,14,0,0,0,110.57142857142856,143.2624963385144,4.930841558461236,4.785321209974989,0.4012010138536968,48.142857142857146,1,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,capped,14,14,14,0,0,0,152.64285714285714,181.30262782746107,6.965199174203852,6.756843714111886,0.5610620747729869,46.785714285714285,1,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,full,1,15,15,0,0,0,56.4,82.51868475280816,2.435149376267646,2.3886420992702493,0.2032526441252752,27.33333333333333,0,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,full,7,14,14,0,0,0,110.57142857142856,143.2624963385144,4.930841558461236,4.785321209974989,0.4012010138536968,48.142857142857146,1,15,3
post_cutoff_origins,Children in HHS Care,seasonal_naive,full,14,14,14,0,0,0,152.64285714285714,181.30262782746107,6.965199174203852,6.756843714111886,0.5610620747729869,46.785714285714285,1,15,3
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,capped,1,14,14,0,0,0,3.817078528133062,6.267510377497867,23.422180291959897,24.22792455987057,0.1128152238964408,-1.422495151918523,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,capped,7,13,13,0,0,0,6.7791177151943,9.663732284141116,89.20405972267021,50.00942521797506,0.1999546581231473,1.679745896610784,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,capped,14,12,12,0,0,0,7.329325292778953,9.904327374877026,89.32547456330364,67.6415013447934,0.2146776655693155,2.100074606057339,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,full,1,14,14,0,0,0,3.885551442157539,6.199365260503191,24.184520955421508,24.862765694139995,0.1144811388733074,-1.179764559231921,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,full,7,13,13,0,0,0,6.287982469734596,9.282833403046196,86.02708345111789,46.07258427676273,0.1850029473508887,1.6520041012673767,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,exponential_smoothing,full,14,12,12,0,0,0,6.851473527247502,9.355278208907672,90.06004719948136,59.69533630201389,0.2002319978922654,3.002341958132012,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,capped,1,14,14,0,0,0,4.435827360944133,7.003659894775708,40.209638448742666,28.16848862076403,0.1286759163627899,2.0963676887302447,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,capped,7,13,13,0,0,0,12.229732978005504,19.018008467382128,153.3108075223686,63.96908820280572,0.3543276966461345,5.608346624238152,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,capped,14,12,12,0,0,0,8.256186428158033,14.56408351256192,107.46833575643473,49.68635669586667,0.2360751566248977,6.464561377615393,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,full,1,14,14,0,0,0,4.376106382608264,7.012595685787303,39.56742237864126,29.353716484906982,0.1265229646863013,0.5932136049438829,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,full,7,13,13,0,0,0,12.11551418011875,19.0027824989924,152.8357890850479,63.661480902959056,0.3496104246731916,4.990711035048533,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,gradient_boosting,full,14,12,12,0,0,0,9.258894737614538,14.964960833693327,120.88081916710811,59.034174078812505,0.2670096977700634,7.26987246470447,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,moving_average,capped,1,14,14,0,0,0,4.465986394557823,8.22979901557351,29.74755563537787,24.89562040193933,0.1282859579235262,1.0170068027210888,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,moving_average,capped,7,13,13,0,0,0,6.609890109890111,8.495037592699516,89.42002924975061,48.60052860362888,0.1963751654210453,0.9871794871794872,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,moving_average,capped,14,12,12,0,0,0,7.68452380952381,10.722124557495825,107.08530513654738,55.82301847532779,0.2256592283427648,6.422619047619048,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,moving_average,full,1,14,14,0,0,0,4.465986394557823,8.22979901557351,29.74755563537787,24.89562040193933,0.1282859579235262,1.0170068027210888,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,moving_average,full,7,13,13,0,0,0,6.609890109890111,8.495037592699516,89.42002924975061,48.60052860362888,0.1963751654210453,0.9871794871794872,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,moving_average,full,14,12,12,0,0,0,7.68452380952381,10.722124557495825,107.08530513654738,55.82301847532779,0.2256592283427648,6.422619047619048,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,naive,capped,1,14,14,0,0,0,4.142857142857143,5.464168999687222,47.17531789430286,36.63240052279146,0.1212387550535287,-1.4285714285714286,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,naive,capped,7,13,13,0,0,0,8.461538461538462,11.916375287812984,90.7093736389402,61.21888427919283,0.2484805708170509,-1.2307692307692308,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,naive,capped,14,12,12,0,0,0,9.333333333333334,10.969655114602888,138.9348976305498,77.80950892661774,0.277374021556,4.166666666666667,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,naive,full,1,14,14,0,0,0,4.142857142857143,5.464168999687222,47.17531789430286,36.63240052279146,0.1212387550535287,-1.4285714285714286,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,naive,full,7,13,13,0,0,0,8.461538461538462,11.916375287812984,90.7093736389402,61.21888427919283,0.2484805708170509,-1.2307692307692308,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,naive,full,14,12,12,0,0,0,9.333333333333334,10.969655114602888,138.9348976305498,77.80950892661774,0.277374021556,4.166666666666667,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,random_forest,capped,1,14,14,0,0,0,7.345011289281075,18.33151652987566,53.97508052909219,30.66374931353837,0.207746483794458,5.227261967010961,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,random_forest,capped,7,13,13,0,0,0,10.653699137218505,17.019498142211297,131.53033104283648,55.77385104036036,0.3087040595571468,3.787835308683648,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,random_forest,capped,14,12,12,0,0,0,12.008534934177794,21.470454525420248,130.7484584482926,62.81054194898693,0.3411903300893288,10.214529005392002,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,random_forest,full,1,14,14,0,0,0,9.944601653593503,19.469286603342752,76.90163542065336,43.24409241252162,0.2909261694622001,7.9843484486944,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,random_forest,full,7,13,13,0,0,0,10.438403676578064,16.95967291519993,130.21097924047874,51.74955509512411,0.3014358432396731,6.230590416709051,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,random_forest,full,14,12,12,0,0,0,12.23193943870667,21.49475642892072,135.13535585063565,64.77310765711682,0.3482663818155165,10.697007067311771,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,sarima,capped,1,14,14,0,0,0,5.992793067094353,8.006578668900975,43.16908594631413,58.80845315746648,0.1753550273643964,-2.9513359637888463,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,sarima,capped,7,13,13,0,0,0,11.102640990195056,13.33749001340454,105.45458539508456,95.866971308938,0.3342772435838603,-0.2113209469476347,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,sarima,capped,14,12,12,0,0,0,18.072567584690866,19.85379755734482,280.1641918776914,171.30652872480866,0.5306721925483894,-14.268789890870028,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,sarima,full,1,14,14,0,0,0,4.901305783749971,7.618792877888585,36.003849128656256,50.83365571881628,0.1406897306409437,-2.5684945162204897,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,sarima,full,7,13,13,0,0,0,8.666777072158641,10.432031337442952,88.83333727011247,74.26923507147029,0.2575284525266641,0.7429268125078122,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,sarima,full,14,12,12,0,0,0,16.098773766246907,18.752085348462977,253.54541093350088,146.5141349702158,0.4691174548793814,-13.792196594166876,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,capped,1,14,14,0,0,0,6.642857142857143,13.614593011072452,41.03974085647018,31.12258228854868,0.1906653492867912,2.7857142857142856,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,capped,7,13,13,0,0,0,9.692307692307692,15.372302765288364,99.15351442828224,55.03687486195872,0.282069120834979,5.846153846153846,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,capped,14,12,12,0,0,0,5.333333333333333,7.05927286151579,64.13532321141017,57.85745293291732,0.1565149827286233,-1.0,0,12,0
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,full,1,14,14,0,0,0,6.642857142857143,13.614593011072452,41.03974085647018,31.12258228854868,0.1906653492867912,2.7857142857142856,0,14,2
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,full,7,13,13,0,0,0,9.692307692307692,15.372302765288364,99.15351442828224,55.03687486195872,0.282069120834979,5.846153846153846,0,13,3
